fetch_time,reported_time,機組類型,機組名稱,裝置容量(MW),淨發電量(MW),淨發電量/裝置容量比(%),備註
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,觀園,30.0,3.1,10.333%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,台中港,35.0,2.4,6.814%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,彰工,86.2,3.6,4.176%,部分檢修
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,雲麥,46.0,1.8,3.913%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,四湖,28.0,1.5,5.357%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,其它台電自有,84.7,20.0,23.602%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,苗栗大鵬,42.0,1.7,4.048%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,鹿威彰濱,55.2,2.5,4.529%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,觀威觀音&桃威新屋,48.3,5.7,11.801%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,中威大安,75.9,5.6,7.378%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,創維風,49.2,8.1,16.463%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,新源崙背,25.2,6.5,25.794%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,彰品風(註10),-,0.0,-, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,其它購電風力,178.4,8.8,4.933%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,離岸一期,109.2,33.0,30.220%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,離岸二期(註10),-,0.9,-, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,海洋竹南,128.0,19.1,14.922%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,海能風,376.0,171.4,45.585%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,沃一風,605.2,317.0,52.382%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,沃二風,294.8,152.6,51.770%, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,沃四風(註10),-,289.0,-, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,沃南風(註10),-,0.0,-, 
2026-08-21T16:46:36,2026-08-22T00:40:00,風力,芳一風,96.0,24.9,25.937%, 
