fetch_time,reported_time,機組類型,機組名稱,裝置容量(MW),淨發電量(MW),淨發電量/裝置容量比(%),備註
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,觀園,30.0,0.0,0.000%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,台中港,35.0,19.9,56.857%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,王功,23.0,0.0,0.000%,計劃停機
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,彰工,86.2,27.5,31.903%,部分檢修
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,雲麥,46.0,1.5,3.261%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,四湖,28.0,0.2,0.714%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,其它台電自有,84.7,15.8,18.645%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,苗栗大鵬,42.0,14.4,34.286%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,鹿威彰濱,55.2,31.1,56.341%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,觀威觀音&桃威新屋,48.3,0.0,0.000%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,中威大安,75.9,58.5,77.075%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,創維風,49.2,3.1,6.301%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,新源崙背,25.2,0.4,1.587%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,彰品風(註10),-,0.0,-, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,其它購電風力,178.4,52.5,29.428%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,離岸一期,109.2,88.8,81.319%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,離岸二期(註10),-,0.9,-, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,海洋竹南,128.0,63.8,49.844%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,海能風,376.0,214.2,56.968%, 
2026-09-05T16:30:44,2026-09-06T00:20:00,風力,沃一風,605.2,563.6,93.130%, 
